date,siteclust,subregion,lon,lat,dhw
2023-09-30,67,Biscayne,-80.172505,25.35629,14.41
2023-09-30,68,Biscayne,-80.17822,25.33529,15.11
2023-09-30,7,Upper Keys,-80.281991,25.159758,16.29
2023-09-30,8,Middle Keys,-80.45652223333333,24.960605333333334,15.73
2023-09-30,9,Upper Keys,-80.26312043214286,25.148446528571426,15.530000000000001
2023-10-01,1,Upper Keys,-80.21065787388889,25.22146261977778,14.790000000000001
2023-10-01,10,Upper Keys,-80.3502695,25.0337599,15.31
2023-10-01,11,Upper Keys,-80.30377966666667,25.112720216666666,15.58
2023-10-01,12,Upper Keys,-80.29363458333333,25.134927492105263,16.02
2023-10-01,13,Middle Keys,-80.484465,24.939072,16.78
2023-10-01,14,Upper Keys,-80.37158037500001,25.0137503375,14.35
2023-10-01,15,Upper Keys,-80.243,25.2092,15.67
2023-10-01,16,Upper Keys,-80.405216,25.01575,15.34
2023-10-01,17,Upper Keys,-80.2191835234375,25.209177501875,14.790000000000001
2023-10-01,18,Upper Keys,-80.266,25.171266,15.280000000000001
2023-10-01,19,Upper Keys,-80.2088667,25.2807167,14.96
2023-10-01,2,Lower Keys,-81.84418155555555,24.46009533333333,17.12
2023-10-01,20,Upper Keys,-80.24255788333333,25.186216616666666,15.67
2023-10-01,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,14.040000000000001
2023-10-01,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,14.34
2023-10-01,23,Biscayne,-80.1861780047814,25.317226179867,14.96
2023-10-01,24,Biscayne,-80.16031,25.3732,14.18
2023-10-01,25,Lower Keys,-81.37904,24.553425,17.3
2023-10-01,26,Lower Keys,-81.472025,24.5333225,17.45
2023-10-01,27,Lower Keys,-81.54748363636364,24.516484545454546,16.93
2023-10-01,28,Lower Keys,-81.5935,24.50599,17.07
2023-10-01,29,Lower Keys,-81.76455999999999,24.471865,16.66
2023-10-01,3,Lower Keys,-81.386315,24.614938333333335,18.490000000000002
2023-10-01,30,Lower Keys,-81.9258,24.444805000000002,17.62
2023-10-01,31,Lower Keys,-81.90785,24.45692,17.45
2023-10-01,32,Lower Keys,-81.65581,24.493776666666665,17.44
2023-10-01,33,Lower Keys,-81.485742,24.530938,17.82
2023-10-01,34,Lower Keys,-81.36317,24.62133,NA
2023-10-01,35,Middle Keys,-80.96599,24.68441,17.96
2023-10-01,36,Lower Keys,-81.44109888888889,24.540693333333333,17.45
2023-10-01,37,Lower Keys,-81.50222777777778,24.5262,17.82
2023-10-01,38,Lower Keys,-81.739744,24.474934,16.66
2023-10-01,39,Lower Keys,-81.67159,24.48972,17.44
2023-10-01,4,Upper Keys,-80.41520614285714,24.986858335714285,15.34
2023-10-01,40,Lower Keys,-81.570164,24.51006,16.93
2023-10-01,41,Lower Keys,-81.63146,24.499615,17.44
2023-10-01,42,Lower Keys,-81.52017,24.522404,16.81
2023-10-01,43,Lower Keys,-81.87914,24.454845,17.45
2023-10-01,44,Middle Keys,-80.73689,24.77622,18.52
2023-10-01,45,Lower Keys,-81.451145,24.53896,17.45
2023-10-01,46,Lower Keys,-81.70589444444444,24.482108888888888,17.66
2023-10-01,47,Broward-Miami,-80.1100105872521,25.997518832866962,9.450000000000001
2023-10-01,48,Broward-Miami,-80.1066370010376,26.013216018676758,9.450000000000001
2023-10-01,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-10-01,5,Middle Keys,-81.11055108108108,24.626045675675677,17.900000000000002
2023-10-01,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-10-01,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-10-01,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-10-01,53,Broward-Miami,-80.098114013671875,26.109182834625244,9.48
2023-10-01,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-10-01,55,Broward-Miami,-80.10639381408691,26.06255006790161,9.58
2023-10-01,56,Broward-Miami,-80.11518096923828,25.976316452026367,9.450000000000001
2023-10-01,57,Biscayne,-80.09595111111112,25.641212222222222,11.39
2023-10-01,58,Biscayne,-80.1385375,25.475755,13.6
2023-10-01,59,Broward-Miami,-80.10703,25.83403,9.93
2023-10-01,6,Lower Keys,-81.40537463414634,24.546137073170733,17.3
2023-10-01,60,Biscayne,-80.09989,25.7277,10.38
2023-10-01,61,Biscayne,-80.10125625,25.5656675,12.97
2023-10-01,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,14.51
2023-10-01,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,14.46
2023-10-01,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,13.97
2023-10-01,65,Middle Keys,-80.6175075,24.90038,18.04
2023-10-01,66,Biscayne,-80.10287,25.53167,12.97
2023-10-01,67,Biscayne,-80.172505,25.35629,14.18
2023-10-01,68,Biscayne,-80.17822,25.33529,14.86
2023-10-01,7,Upper Keys,-80.281991,25.159758,16.02
2023-10-01,8,Middle Keys,-80.45652223333333,24.960605333333334,15.47
2023-10-01,9,Upper Keys,-80.26312043214286,25.148446528571426,15.280000000000001
2023-10-02,1,Upper Keys,-80.21065787388889,25.22146261977778,14.51
2023-10-02,10,Upper Keys,-80.3502695,25.0337599,15.02
2023-10-02,11,Upper Keys,-80.30377966666667,25.112720216666666,15.3
2023-10-02,12,Upper Keys,-80.29363458333333,25.134927492105263,15.71
2023-10-02,13,Middle Keys,-80.484465,24.939072,16.46
2023-10-02,14,Upper Keys,-80.37158037500001,25.0137503375,14.08
2023-10-02,15,Upper Keys,-80.243,25.2092,15.370000000000001
2023-10-02,16,Upper Keys,-80.405216,25.01575,15.05
2023-10-02,17,Upper Keys,-80.2191835234375,25.209177501875,14.51
2023-10-02,18,Upper Keys,-80.266,25.171266,15
2023-10-02,19,Upper Keys,-80.2088667,25.2807167,14.67
2023-10-02,2,Lower Keys,-81.84418155555555,24.46009533333333,16.87
2023-10-02,20,Upper Keys,-80.24255788333333,25.186216616666666,15.370000000000001
2023-10-02,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,13.88
2023-10-02,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,14.17
2023-10-02,23,Biscayne,-80.1861780047814,25.317226179867,14.67
2023-10-02,24,Biscayne,-80.16031,25.3732,13.92
2023-10-02,25,Lower Keys,-81.37904,24.553425,17
2023-10-02,26,Lower Keys,-81.472025,24.5333225,17.14
2023-10-02,27,Lower Keys,-81.54748363636364,24.516484545454546,16.66
2023-10-02,28,Lower Keys,-81.5935,24.50599,16.79
2023-10-02,29,Lower Keys,-81.76455999999999,24.471865,16.42
2023-10-02,3,Lower Keys,-81.386315,24.614938333333335,18.150000000000002
2023-10-02,30,Lower Keys,-81.9258,24.444805000000002,17.38
2023-10-02,31,Lower Keys,-81.90785,24.45692,17.2
2023-10-02,32,Lower Keys,-81.65581,24.493776666666665,17.16
2023-10-02,33,Lower Keys,-81.485742,24.530938,17.51
2023-10-02,34,Lower Keys,-81.36317,24.62133,NA
2023-10-02,35,Middle Keys,-80.96599,24.68441,17.61
2023-10-02,36,Lower Keys,-81.44109888888889,24.540693333333333,17.14
2023-10-02,37,Lower Keys,-81.50222777777778,24.5262,17.51
2023-10-02,38,Lower Keys,-81.739744,24.474934,16.42
2023-10-02,39,Lower Keys,-81.67159,24.48972,17.16
2023-10-02,4,Upper Keys,-80.41520614285714,24.986858335714285,15.05
2023-10-02,40,Lower Keys,-81.570164,24.51006,16.66
2023-10-02,41,Lower Keys,-81.63146,24.499615,17.16
2023-10-02,42,Lower Keys,-81.52017,24.522404,16.54
2023-10-02,43,Lower Keys,-81.87914,24.454845,17.2
2023-10-02,44,Middle Keys,-80.73689,24.77622,18.16
2023-10-02,45,Lower Keys,-81.451145,24.53896,17.14
2023-10-02,46,Lower Keys,-81.70589444444444,24.482108888888888,17.38
2023-10-02,47,Broward-Miami,-80.1100105872521,25.997518832866962,9.28
2023-10-02,48,Broward-Miami,-80.1066370010376,26.013216018676758,9.28
2023-10-02,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-10-02,5,Middle Keys,-81.11055108108108,24.626045675675677,17.54
2023-10-02,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-10-02,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-10-02,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-10-02,53,Broward-Miami,-80.098114013671875,26.109182834625244,9.31
2023-10-02,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-10-02,55,Broward-Miami,-80.10639381408691,26.06255006790161,9.41
2023-10-02,56,Broward-Miami,-80.11518096923828,25.976316452026367,9.28
2023-10-02,57,Biscayne,-80.09595111111112,25.641212222222222,11.18
2023-10-02,58,Biscayne,-80.1385375,25.475755,13.35
2023-10-02,59,Broward-Miami,-80.10703,25.83403,9.75
2023-10-02,6,Lower Keys,-81.40537463414634,24.546137073170733,17
2023-10-02,60,Biscayne,-80.09989,25.7277,10.19
2023-10-02,61,Biscayne,-80.10125625,25.5656675,12.74
2023-10-02,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,14.34
2023-10-02,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,14.280000000000001
2023-10-02,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,13.81
2023-10-02,65,Middle Keys,-80.6175075,24.90038,17.7
2023-10-02,66,Biscayne,-80.10287,25.53167,12.74
2023-10-02,67,Biscayne,-80.172505,25.35629,13.92
2023-10-02,68,Biscayne,-80.17822,25.33529,14.58
2023-10-02,7,Upper Keys,-80.281991,25.159758,15.71
2023-10-02,8,Middle Keys,-80.45652223333333,24.960605333333334,15.18
2023-10-02,9,Upper Keys,-80.26312043214286,25.148446528571426,15
2023-10-03,1,Upper Keys,-80.21065787388889,25.22146261977778,14.22
2023-10-03,10,Upper Keys,-80.3502695,25.0337599,14.71
2023-10-03,11,Upper Keys,-80.30377966666667,25.112720216666666,14.98
2023-10-03,12,Upper Keys,-80.29363458333333,25.134927492105263,15.370000000000001
2023-10-03,13,Middle Keys,-80.484465,24.939072,16.12
2023-10-03,14,Upper Keys,-80.37158037500001,25.0137503375,13.8
2023-10-03,15,Upper Keys,-80.243,25.2092,15.040000000000001
2023-10-03,16,Upper Keys,-80.405216,25.01575,14.74
2023-10-03,17,Upper Keys,-80.2191835234375,25.209177501875,14.22
2023-10-03,18,Upper Keys,-80.266,25.171266,14.69
2023-10-03,19,Upper Keys,-80.2088667,25.2807167,14.36
2023-10-03,2,Lower Keys,-81.84418155555555,24.46009533333333,16.59
2023-10-03,20,Upper Keys,-80.24255788333333,25.186216616666666,15.040000000000001
2023-10-03,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,13.68
2023-10-03,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,13.97
2023-10-03,23,Biscayne,-80.1861780047814,25.317226179867,14.36
2023-10-03,24,Biscayne,-80.16031,25.3732,13.65
2023-10-03,25,Lower Keys,-81.37904,24.553425,16.69
2023-10-03,26,Lower Keys,-81.472025,24.5333225,16.82
2023-10-03,27,Lower Keys,-81.54748363636364,24.516484545454546,16.36
2023-10-03,28,Lower Keys,-81.5935,24.50599,16.48
2023-10-03,29,Lower Keys,-81.76455999999999,24.471865,16.15
2023-10-03,3,Lower Keys,-81.386315,24.614938333333335,17.77
2023-10-03,30,Lower Keys,-81.9258,24.444805000000002,17.11
2023-10-03,31,Lower Keys,-81.90785,24.45692,16.93
2023-10-03,32,Lower Keys,-81.65581,24.493776666666665,16.85
2023-10-03,33,Lower Keys,-81.485742,24.530938,17.17
2023-10-03,34,Lower Keys,-81.36317,24.62133,NA
2023-10-03,35,Middle Keys,-80.96599,24.68441,17.2
2023-10-03,36,Lower Keys,-81.44109888888889,24.540693333333333,16.82
2023-10-03,37,Lower Keys,-81.50222777777778,24.5262,17.17
2023-10-03,38,Lower Keys,-81.739744,24.474934,16.15
2023-10-03,39,Lower Keys,-81.67159,24.48972,16.85
2023-10-03,4,Upper Keys,-80.41520614285714,24.986858335714285,14.74
2023-10-03,40,Lower Keys,-81.570164,24.51006,16.36
2023-10-03,41,Lower Keys,-81.63146,24.499615,16.85
2023-10-03,42,Lower Keys,-81.52017,24.522404,16.25
2023-10-03,43,Lower Keys,-81.87914,24.454845,16.93
2023-10-03,44,Middle Keys,-80.73689,24.77622,17.740000000000002
2023-10-03,45,Lower Keys,-81.451145,24.53896,16.82
2023-10-03,46,Lower Keys,-81.70589444444444,24.482108888888888,17.06
2023-10-03,47,Broward-Miami,-80.1100105872521,25.997518832866962,9.120000000000001
2023-10-03,48,Broward-Miami,-80.1066370010376,26.013216018676758,9.120000000000001
2023-10-03,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-10-03,5,Middle Keys,-81.11055108108108,24.626045675675677,17.14
2023-10-03,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-10-03,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-10-03,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-10-03,53,Broward-Miami,-80.098114013671875,26.109182834625244,9.15
2023-10-03,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-10-03,55,Broward-Miami,-80.10639381408691,26.06255006790161,9.25
2023-10-03,56,Broward-Miami,-80.11518096923828,25.976316452026367,9.120000000000001
2023-10-03,57,Biscayne,-80.09595111111112,25.641212222222222,10.950000000000001
2023-10-03,58,Biscayne,-80.1385375,25.475755,13.09
2023-10-03,59,Broward-Miami,-80.10703,25.83403,9.55
2023-10-03,6,Lower Keys,-81.40537463414634,24.546137073170733,16.69
2023-10-03,60,Biscayne,-80.09989,25.7277,9.98
2023-10-03,61,Biscayne,-80.10125625,25.5656675,12.5
2023-10-03,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,14.14
2023-10-03,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,14.08
2023-10-03,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,13.620000000000001
2023-10-03,65,Middle Keys,-80.6175075,24.90038,17.32
2023-10-03,66,Biscayne,-80.10287,25.53167,12.5
2023-10-03,67,Biscayne,-80.172505,25.35629,13.65
2023-10-03,68,Biscayne,-80.17822,25.33529,14.27
2023-10-03,7,Upper Keys,-80.281991,25.159758,15.370000000000001
2023-10-03,8,Middle Keys,-80.45652223333333,24.960605333333334,14.88
2023-10-03,9,Upper Keys,-80.26312043214286,25.148446528571426,14.69
2023-10-04,1,Upper Keys,-80.21065787388889,25.22146261977778,13.92
2023-10-04,10,Upper Keys,-80.3502695,25.0337599,14.38
2023-10-04,11,Upper Keys,-80.30377966666667,25.112720216666666,14.66
2023-10-04,12,Upper Keys,-80.29363458333333,25.134927492105263,15.02
2023-10-04,13,Middle Keys,-80.484465,24.939072,15.75
2023-10-04,14,Upper Keys,-80.37158037500001,25.0137503375,13.5
2023-10-04,15,Upper Keys,-80.243,25.2092,14.71
2023-10-04,16,Upper Keys,-80.405216,25.01575,14.41
2023-10-04,17,Upper Keys,-80.2191835234375,25.209177501875,13.92
2023-10-04,18,Upper Keys,-80.266,25.171266,14.370000000000001
2023-10-04,19,Upper Keys,-80.2088667,25.2807167,14.040000000000001
2023-10-04,2,Lower Keys,-81.84418155555555,24.46009533333333,16.28
2023-10-04,20,Upper Keys,-80.24255788333333,25.186216616666666,14.71
2023-10-04,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,13.47
2023-10-04,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,13.76
2023-10-04,23,Biscayne,-80.1861780047814,25.317226179867,14.040000000000001
2023-10-04,24,Biscayne,-80.16031,25.3732,13.36
2023-10-04,25,Lower Keys,-81.37904,24.553425,16.35
2023-10-04,26,Lower Keys,-81.472025,24.5333225,16.48
2023-10-04,27,Lower Keys,-81.54748363636364,24.516484545454546,16.03
2023-10-04,28,Lower Keys,-81.5935,24.50599,16.15
2023-10-04,29,Lower Keys,-81.76455999999999,24.471865,15.85
2023-10-04,3,Lower Keys,-81.386315,24.614938333333335,17.39
2023-10-04,30,Lower Keys,-81.9258,24.444805000000002,16.81
2023-10-04,31,Lower Keys,-81.90785,24.45692,16.62
2023-10-04,32,Lower Keys,-81.65581,24.493776666666665,16.5
2023-10-04,33,Lower Keys,-81.485742,24.530938,16.81
2023-10-04,34,Lower Keys,-81.36317,24.62133,NA
2023-10-04,35,Middle Keys,-80.96599,24.68441,16.79
2023-10-04,36,Lower Keys,-81.44109888888889,24.540693333333333,16.48
2023-10-04,37,Lower Keys,-81.50222777777778,24.5262,16.81
2023-10-04,38,Lower Keys,-81.739744,24.474934,15.85
2023-10-04,39,Lower Keys,-81.67159,24.48972,16.5
2023-10-04,4,Upper Keys,-80.41520614285714,24.986858335714285,14.41
2023-10-04,40,Lower Keys,-81.570164,24.51006,16.03
2023-10-04,41,Lower Keys,-81.63146,24.499615,16.5
2023-10-04,42,Lower Keys,-81.52017,24.522404,15.93
2023-10-04,43,Lower Keys,-81.87914,24.454845,16.62
2023-10-04,44,Middle Keys,-80.73689,24.77622,17.31
2023-10-04,45,Lower Keys,-81.451145,24.53896,16.48
2023-10-04,46,Lower Keys,-81.70589444444444,24.482108888888888,16.7
2023-10-04,47,Broward-Miami,-80.1100105872521,25.997518832866962,8.9
2023-10-04,48,Broward-Miami,-80.1066370010376,26.013216018676758,8.9
2023-10-04,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-10-04,5,Middle Keys,-81.11055108108108,24.626045675675677,16.740000000000002
2023-10-04,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-10-04,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-10-04,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-10-04,53,Broward-Miami,-80.098114013671875,26.109182834625244,8.93
2023-10-04,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-10-04,55,Broward-Miami,-80.10639381408691,26.06255006790161,9.03
2023-10-04,56,Broward-Miami,-80.11518096923828,25.976316452026367,8.9
2023-10-04,57,Biscayne,-80.09595111111112,25.641212222222222,10.700000000000001
2023-10-04,58,Biscayne,-80.1385375,25.475755,12.8
2023-10-04,59,Broward-Miami,-80.10703,25.83403,9.33
2023-10-04,6,Lower Keys,-81.40537463414634,24.546137073170733,16.35
2023-10-04,60,Biscayne,-80.09989,25.7277,9.75
2023-10-04,61,Biscayne,-80.10125625,25.5656675,12.24
2023-10-04,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,13.92
2023-10-04,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,13.85
2023-10-04,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,13.41
2023-10-04,65,Middle Keys,-80.6175075,24.90038,16.91
2023-10-04,66,Biscayne,-80.10287,25.53167,12.24
2023-10-04,67,Biscayne,-80.172505,25.35629,13.36
2023-10-04,68,Biscayne,-80.17822,25.33529,13.96
2023-10-04,7,Upper Keys,-80.281991,25.159758,15.02
2023-10-04,8,Middle Keys,-80.45652223333333,24.960605333333334,14.55
2023-10-04,9,Upper Keys,-80.26312043214286,25.148446528571426,14.370000000000001
2023-10-05,1,Upper Keys,-80.21065787388889,25.22146261977778,13.61
2023-10-05,10,Upper Keys,-80.3502695,25.0337599,14.030000000000001
2023-10-05,11,Upper Keys,-80.30377966666667,25.112720216666666,14.32
2023-10-05,12,Upper Keys,-80.29363458333333,25.134927492105263,14.65
2023-10-05,13,Middle Keys,-80.484465,24.939072,15.370000000000001
2023-10-05,14,Upper Keys,-80.37158037500001,25.0137503375,13.19
2023-10-05,15,Upper Keys,-80.243,25.2092,14.36
2023-10-05,16,Upper Keys,-80.405216,25.01575,14.07
2023-10-05,17,Upper Keys,-80.2191835234375,25.209177501875,13.61
2023-10-05,18,Upper Keys,-80.266,25.171266,14.040000000000001
2023-10-05,19,Upper Keys,-80.2088667,25.2807167,13.71
2023-10-05,2,Lower Keys,-81.84418155555555,24.46009533333333,15.97
2023-10-05,20,Upper Keys,-80.24255788333333,25.186216616666666,14.36
2023-10-05,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,13.24
2023-10-05,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,13.530000000000001
2023-10-05,23,Biscayne,-80.1861780047814,25.317226179867,13.71
2023-10-05,24,Biscayne,-80.16031,25.3732,13.05
2023-10-05,25,Lower Keys,-81.37904,24.553425,16
2023-10-05,26,Lower Keys,-81.472025,24.5333225,16.13
2023-10-05,27,Lower Keys,-81.54748363636364,24.516484545454546,15.72
2023-10-05,28,Lower Keys,-81.5935,24.50599,15.83
2023-10-05,29,Lower Keys,-81.76455999999999,24.471865,15.56
2023-10-05,3,Lower Keys,-81.386315,24.614938333333335,16.98
2023-10-05,30,Lower Keys,-81.9258,24.444805000000002,16.490000000000002
2023-10-05,31,Lower Keys,-81.90785,24.45692,16.3
2023-10-05,32,Lower Keys,-81.65581,24.493776666666665,16.18
2023-10-05,33,Lower Keys,-81.485742,24.530938,16.45
2023-10-05,34,Lower Keys,-81.36317,24.62133,NA
2023-10-05,35,Middle Keys,-80.96599,24.68441,16.36
2023-10-05,36,Lower Keys,-81.44109888888889,24.540693333333333,16.13
2023-10-05,37,Lower Keys,-81.50222777777778,24.5262,16.45
2023-10-05,38,Lower Keys,-81.739744,24.474934,15.56
2023-10-05,39,Lower Keys,-81.67159,24.48972,16.18
2023-10-05,4,Upper Keys,-80.41520614285714,24.986858335714285,14.07
2023-10-05,40,Lower Keys,-81.570164,24.51006,15.72
2023-10-05,41,Lower Keys,-81.63146,24.499615,16.18
2023-10-05,42,Lower Keys,-81.52017,24.522404,15.610000000000001
2023-10-05,43,Lower Keys,-81.87914,24.454845,16.3
2023-10-05,44,Middle Keys,-80.73689,24.77622,16.87
2023-10-05,45,Lower Keys,-81.451145,24.53896,16.13
2023-10-05,46,Lower Keys,-81.70589444444444,24.482108888888888,16.37
2023-10-05,47,Broward-Miami,-80.1100105872521,25.997518832866962,8.68
2023-10-05,48,Broward-Miami,-80.1066370010376,26.013216018676758,8.68
2023-10-05,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-10-05,5,Middle Keys,-81.11055108108108,24.626045675675677,16.34
2023-10-05,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-10-05,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-10-05,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-10-05,53,Broward-Miami,-80.098114013671875,26.109182834625244,8.71
2023-10-05,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-10-05,55,Broward-Miami,-80.10639381408691,26.06255006790161,8.81
2023-10-05,56,Broward-Miami,-80.11518096923828,25.976316452026367,8.68
2023-10-05,57,Biscayne,-80.09595111111112,25.641212222222222,10.44
2023-10-05,58,Biscayne,-80.1385375,25.475755,12.49
2023-10-05,59,Broward-Miami,-80.10703,25.83403,9.1
2023-10-05,6,Lower Keys,-81.40537463414634,24.546137073170733,16
2023-10-05,60,Biscayne,-80.09989,25.7277,9.5
2023-10-05,61,Biscayne,-80.10125625,25.5656675,11.96
2023-10-05,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,13.68
2023-10-05,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,13.61
2023-10-05,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,13.18
2023-10-05,65,Middle Keys,-80.6175075,24.90038,16.5
2023-10-05,66,Biscayne,-80.10287,25.53167,11.96
2023-10-05,67,Biscayne,-80.172505,25.35629,13.05
2023-10-05,68,Biscayne,-80.17822,25.33529,13.61
2023-10-05,7,Upper Keys,-80.281991,25.159758,14.65
2023-10-05,8,Middle Keys,-80.45652223333333,24.960605333333334,14.21
2023-10-05,9,Upper Keys,-80.26312043214286,25.148446528571426,14.040000000000001
2023-10-06,1,Upper Keys,-80.21065787388889,25.22146261977778,13.290000000000001
2023-10-06,10,Upper Keys,-80.3502695,25.0337599,13.69
2023-10-06,11,Upper Keys,-80.30377966666667,25.112720216666666,13.97
2023-10-06,12,Upper Keys,-80.29363458333333,25.134927492105263,14.280000000000001
2023-10-06,13,Middle Keys,-80.484465,24.939072,14.99
2023-10-06,14,Upper Keys,-80.37158037500001,25.0137503375,12.870000000000001
2023-10-06,15,Upper Keys,-80.243,25.2092,14.01
2023-10-06,16,Upper Keys,-80.405216,25.01575,13.72
2023-10-06,17,Upper Keys,-80.2191835234375,25.209177501875,13.290000000000001
2023-10-06,18,Upper Keys,-80.266,25.171266,13.71
2023-10-06,19,Upper Keys,-80.2088667,25.2807167,13.36
2023-10-06,2,Lower Keys,-81.84418155555555,24.46009533333333,15.65
2023-10-06,20,Upper Keys,-80.24255788333333,25.186216616666666,14.01
2023-10-06,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,13
2023-10-06,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,13.3
2023-10-06,23,Biscayne,-80.1861780047814,25.317226179867,13.36
2023-10-06,24,Biscayne,-80.16031,25.3732,12.73
2023-10-06,25,Lower Keys,-81.37904,24.553425,15.64
2023-10-06,26,Lower Keys,-81.472025,24.5333225,15.77
2023-10-06,27,Lower Keys,-81.54748363636364,24.516484545454546,15.38
2023-10-06,28,Lower Keys,-81.5935,24.50599,15.49
2023-10-06,29,Lower Keys,-81.76455999999999,24.471865,15.25
2023-10-06,3,Lower Keys,-81.386315,24.614938333333335,16.57
2023-10-06,30,Lower Keys,-81.9258,24.444805000000002,16.17
2023-10-06,31,Lower Keys,-81.90785,24.45692,15.98
2023-10-06,32,Lower Keys,-81.65581,24.493776666666665,15.84
2023-10-06,33,Lower Keys,-81.485742,24.530938,16.080000000000002
2023-10-06,34,Lower Keys,-81.36317,24.62133,NA
2023-10-06,35,Middle Keys,-80.96599,24.68441,15.93
2023-10-06,36,Lower Keys,-81.44109888888889,24.540693333333333,15.77
2023-10-06,37,Lower Keys,-81.50222777777778,24.5262,16.080000000000002
2023-10-06,38,Lower Keys,-81.739744,24.474934,15.25
2023-10-06,39,Lower Keys,-81.67159,24.48972,15.84
2023-10-06,4,Upper Keys,-80.41520614285714,24.986858335714285,13.72
2023-10-06,40,Lower Keys,-81.570164,24.51006,15.38
2023-10-06,41,Lower Keys,-81.63146,24.499615,15.84
2023-10-06,42,Lower Keys,-81.52017,24.522404,15.280000000000001
2023-10-06,43,Lower Keys,-81.87914,24.454845,15.98
2023-10-06,44,Middle Keys,-80.73689,24.77622,16.44
2023-10-06,45,Lower Keys,-81.451145,24.53896,15.77
2023-10-06,46,Lower Keys,-81.70589444444444,24.482108888888888,16.03
2023-10-06,47,Broward-Miami,-80.1100105872521,25.997518832866962,8.43
2023-10-06,48,Broward-Miami,-80.1066370010376,26.013216018676758,8.43
2023-10-06,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-10-06,5,Middle Keys,-81.11055108108108,24.626045675675677,15.92
2023-10-06,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-10-06,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-10-06,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-10-06,53,Broward-Miami,-80.098114013671875,26.109182834625244,8.47
2023-10-06,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-10-06,55,Broward-Miami,-80.10639381408691,26.06255006790161,8.56
2023-10-06,56,Broward-Miami,-80.11518096923828,25.976316452026367,8.43
2023-10-06,57,Biscayne,-80.09595111111112,25.641212222222222,10.18
2023-10-06,58,Biscayne,-80.1385375,25.475755,12.18
2023-10-06,59,Broward-Miami,-80.10703,25.83403,8.85
